#name	name2
XM_006228978.3	Syt3
XM_006228979.3	Syt3
XM_017588833.1	Syt3
NM_019122.1	Syt3
XM_008759405.2	Spib
XM_006229114.3	Spib
XM_008759404.2	Spib
XM_006229111.3	Spib
XM_006229113.3	Spib
XM_006229115.3	Spib
XM_006229112.3	Spib
NM_001024286.1	Spib
XM_006229064.3	Ap2a1
XM_006229065.3	Ap2a1
NM_001107511.2	Ap2a1
XM_006229025.1	Nosip
XM_006229026.3	Nosip
NM_001106260.1	Nosip
XM_017590122.1	Ccdc155
XM_017590120.1	Ccdc155
XM_017590121.1	Ccdc155
XM_006229199.3	Ccdc155
NM_001136229.1	Trpm4
XR_001835352.1	Trpm4
NM_022500.4	Ftl1
XM_008759316.2	Grin2d
XM_008759317.2	Grin2d
NM_022797.1	Grin2d
XM_017589769.1	Abcc6
XM_017589770.1	Abcc6
XM_008759419.2	Abcc6
XM_006229159.2	Abcc6
NM_031013.1	Abcc6
XM_017589782.1	Kcnj11
XM_017589780.1	Kcnj11
XM_008759421.2	Kcnj11
NM_031358.3	Kcnj11
XM_006229221.3	Ush1c
XM_006229222.3	Ush1c
NM_212521.2	Ush1c
XR_001835763.1	Sergef
XM_344891.8	Sergef
XM_006229229.3	Sergef
XM_006229227.3	Sergef
XM_006229228.3	Sergef
XR_590175.2	LOC102552634
XM_006229263.3	E2f8
NM_053557.1	Prmt3
XM_008759408.2	Gas2
XM_017589559.1	Gas2
XM_017589558.1	Gas2
XM_006229270.3	Gas2
XM_006229273.3	Gas2
NM_001127504.1	Gas2
XR_350350.3	LOC102552153
XM_008759471.2	Luzp2
XM_017589073.1	Gabra5
XM_017589076.1	Gabra5
XM_017589075.1	Gabra5
XM_017589074.1	Gabra5
NM_017295.1	Gabra5
XM_008759472.2	Luzp2
XM_006229304.3	Herc2
XM_006229300.3	Herc2
XM_006229302.3	Herc2
XM_006229301.3	Herc2
NM_001107520.1	Herc2
NM_001271493.1	LOC100365773
XR_001835782.1	LOC108349579
NM_001141935.1	Atp10a
XM_006229313.3	Ube3a
XM_006229310.3	Ube3a
XM_008759401.2	Ube3a
XM_008759400.2	Ube3a
NM_001191837.2	Ube3a
XM_017589368.1	Ube3a
XM_017589369.1	Ube3a
XM_008759399.2	Ube3a
XR_001836316.1	LOC102552486
XR_590229.2	LOC102552904
XR_001836319.1	LOC102552904
XR_590228.2	LOC102552904
XR_001836322.1	LOC102552904
XR_001836318.1	LOC102552904
XR_001836320.1	LOC102552904
XR_001836321.1	LOC102552904
XR_001836317.1	LOC102552904
XR_590225.2	LOC102552904
XR_590227.2	LOC102552904
XR_350382.3	LOC102553108
XR_001836332.1	LOC103691140
XR_001835796.1	LOC102555987
XR_590272.2	LOC102555987
XR_001835799.1	LOC108349583
XR_001835808.1	LOC102546835
XR_001835812.1	LOC102546835
XR_001835817.1	LOC102546835
XR_001835815.1	LOC102546835
XM_017590153.1	LOC102548067
XM_017590152.1	LOC102548067
XM_008759563.2	LOC102548067
XM_008759498.2	Chrna7
NM_012832.3	Chrna7
XR_001835834.1	LOC102548323
XM_008759568.2	Otud7a
XM_008759566.2	Otud7a
XM_017590154.1	Otud7a
XM_006229345.3	Trpm1
XM_006229344.3	Trpm1
NM_001037733.1	Trpm1
NM_001037734.1	Trpm1
NM_001100846.1	Mtmr10
XM_006229338.3	Mtmr10
NM_031780.1	Apba2
XM_006229333.2	Tjp1
XM_006229331.2	Tjp1
XM_006229332.3	Tjp1
XM_006229330.3	Tjp1
XM_017588936.1	Tjp1
XM_017588935.1	Tjp1
XM_017588930.1	Tjp1
XM_017588931.1	Tjp1
XM_017588932.1	Tjp1
XM_017588933.1	Tjp1
XM_017588934.1	Tjp1
XR_590316.1	LOC102546680
XR_001835842.1	LOC108349588
XM_008759514.2	Lrrk1
NM_001191624.1	Lrrk1
XM_008759542.2	Mef2a
XM_008759541.2	Mef2a
NM_001014035.1	Mef2a
XM_017589308.1	Mef2a
XM_006229346.3	Lrrc28
XM_006229347.2	Lrrc28
NM_001108486.1	Lrrc28
XM_006229337.2	Synm
NM_001134858.3	Synm
XR_001835850.1	Pgpep1l
XM_006229366.3	Nr2f2
XR_001835859.1	LOC102553329
XR_001835858.1	LOC102553329
XR_001835862.1	LOC102553329
XR_001835861.1	LOC102553329
XR_001835860.1	LOC102553329
XR_350480.2	LOC102553462
XR_001835863.1	LOC108349476
XM_008759526.2	Mctp2
XM_008759525.2	Mctp2
XM_017589164.1	Mctp2
XM_017589163.1	Mctp2
XM_017589161.1	Mctp2
XM_017589160.1	Mctp2
XM_006229375.3	Mctp2
NM_001191625.1	Mctp2
XM_017589162.1	Mctp2
NM_001107524.1	Rgma
XM_008759521.2	Rgma
XM_017590163.1	Fam174b
NM_057156.1	St8sia2
XM_006229378.3	Slco3a1
NM_177481.1	Slco3a1
XM_008759494.2	Sv2b
XM_008759492.2	Sv2b
XM_008759495.2	Sv2b
XM_017588700.1	Sv2b
XM_017588701.1	Sv2b
XM_008759493.2	Sv2b
NM_057207.3	Sv2b
NM_001106271.2	Akap13
XR_590345.2	LOC102553800
NM_001270656.1	Ntrk3
NM_001270655.1	Ntrk3
NM_019248.2	Ntrk3
XM_017589061.1	Ntrk3
XM_008759513.2	Ntrk3
NM_022190.1	Acan
NM_001106275.1	Abhd2
XM_017590455.1	Fanci
XM_218829.8	Ticrr
XM_008759508.2	Zfp710
XM_008759507.2	Zfp710
NM_022286.2	Vps33b
XM_006229462.3	Crtc3
XM_006229463.3	Crtc3
XM_008759558.1	Sec11a
NM_031723.3	Sec11a
XM_008759559.2	Sec11a
XM_006229424.3	Zfp592
NM_001106272.1	Zfp592
XM_006229439.3	Pde8a
XM_006229438.3	Pde8a
NM_198767.1	Pde8a
XM_008759510.2	Cpeb1
XM_017588940.1	Cpeb1
XM_008759509.2	Cpeb1
XM_017588939.1	Cpeb1
NM_001106276.1	Cpeb1
XM_008759537.1	Fsd2
XM_006229440.3	Fsd2
NM_053309.1	Homer2
NM_031238.2	Sh3gl3
XM_006229480.3	Sh3gl3
XM_006229481.3	Sh3gl3
XM_006229483.3	Sh3gl3
XM_006229485.1	Sh3gl3
XM_006229486.3	Sh3gl3
XM_017589779.1	Sh3gl3
NM_001107533.2	Adamtsl3
XM_006229477.2	Adamtsl3
XM_017589168.1	Adamtsl3
NM_001191626.1	Mex3b
XM_008759616.2	Cemip
XM_017590167.1	Cemip
XM_218855.9	Cemip
NM_001100736.1	Abhd17c
XM_008759608.2	Arnt2
XM_017588813.1	Arnt2
XM_008759606.2	Arnt2
XM_006229496.3	Arnt2
XM_006229494.3	Arnt2
XM_006229497.3	Arnt2
XM_008759604.2	Arnt2
XM_017588812.1	Arnt2
NM_012781.3	Arnt2
XM_006229498.2	Arnt2
XR_001835895.1	LOC102553298
XR_001835896.1	LOC102553298
XM_008759624.2	LOC100366231
XM_003748905.4	LOC100366231
XM_008759627.2	LOC100366231
XM_006229632.2	LOC100366231
XM_008759629.1	LOC100366231
XM_008759623.1	LOC100366231
XM_008759628.2	LOC100366231
XM_008759626.2	LOC100366231
XM_017590174.1	LOC100366231
XM_008759625.2	LOC100366231
XM_017590456.1	LOC100361434
XM_008759613.2	Cyp2c6v1
XM_008759614.2	Cyp2c6v1
XM_008759615.2	Cyp2c6v1
NM_001013904.1	Cyp2c6v1
XM_008759609.2	Cyp2c7
XM_008759635.1	LOC100361547
XR_590375.2	LOC100911879
XR_590374.2	LOC100911879
NM_001099511.1	Vom2r42
NM_057185.2	Folh1
XM_008759640.2	Nox4
XM_008759643.2	Nox4
NM_053524.1	Nox4
XM_008759641.2	Nox4
XM_008759642.1	Nox4
XM_006229659.3	Grm5
XM_017588781.1	Grm5
XM_017588778.1	Grm5
XM_017588780.1	Grm5
XM_017588779.1	Grm5
NM_017012.1	Grm5
XR_350559.3	LOC102554680
XM_006229666.2	Me3
NM_001108491.2	Me3
XM_017589373.1	Me3
XM_017589372.1	Me3
XM_006229671.3	Picalm
XM_006229675.3	Picalm
XM_006229674.3	Picalm
XM_006229673.3	Picalm
XM_006229670.3	Picalm
XM_006229672.3	Picalm
XM_006229669.3	Picalm
XM_006229679.3	Picalm
XM_006229677.3	Picalm
XM_006229676.3	Picalm
XM_006229678.3	Picalm
XM_006229682.3	Picalm
XM_006229680.3	Picalm
XM_006229681.3	Picalm
XM_006229684.3	Picalm
XM_006229683.3	Picalm
XM_006229685.3	Picalm
NM_053554.2	Picalm
XM_017590518.1	Sytl2
XM_017590519.1	Sytl2
XM_017590520.1	Sytl2
XM_008759652.2	Sytl2
XM_017590515.1	Sytl2
XM_017590516.1	Sytl2
XM_008759651.2	Sytl2
XM_017590517.1	Sytl2
XM_006229699.3	Ccdc83
XM_006229698.3	Ccdc83
XM_008759650.2	Ccdc83
XM_017589653.1	Dlg2
XM_017589656.1	Dlg2
XM_017589655.1	Dlg2
XM_008759649.2	Dlg2
NM_001126294.1	Ddias
XM_017589182.1	Tenm4
XM_017588949.1	Nars2
XM_017588948.1	Nars2
NM_001034921.1	Nars2
XM_017589791.1	Gab2
NM_053417.1	Gab2
XM_218939.9	Rsf1
XM_017590179.1	Rsf1
NM_017198.1	Pak1
XM_017590186.1	Gdpd4
XM_017590185.1	Gdpd4
XM_017590183.1	Gdpd4
XM_006229796.3	Gdpd4
XM_017590184.1	Gdpd4
XM_017590180.1	Gdpd4
XM_017590181.1	Gdpd4
XM_017590182.1	Gdpd4
XM_017590187.1	Gdpd4
XM_006229742.3	Myo7a
NM_153473.1	Myo7a
XM_006229743.3	Myo7a
XM_006229744.3	Myo7a
XM_017590188.1	Acer3
XM_008759809.2	Acer3
XM_006229747.3	Lrrc32
NM_001170434.1	Lrrc32
XM_006229746.3	Lrrc32
XM_006229763.2	Uvrag
NM_001107536.1	Uvrag
XM_017589059.1	Map6
XM_006229755.3	Map6
NM_017204.1	Map6
XM_017590191.1	Gdpd5
XM_006229814.3	Gdpd5
XM_017590190.1	Gdpd5
XM_006229817.3	Gdpd5
XM_006229821.3	Xrra1
XM_003748930.4	Xrra1
XR_590395.2	LOC102547456
XR_590397.2	LOC102547456
XR_590396.2	LOC102547456
XR_001835914.1	LOC102547456
NM_001107537.1	Chrdl2
XM_006229793.2	Pgm2l1
NM_001109454.1	Pgm2l1
XM_017588953.1	C2cd3
XR_001835385.1	C2cd3
XM_017588951.1	C2cd3
XM_017588952.1	C2cd3
XM_017588950.1	C2cd3
NM_001191602.1	C2cd3
XM_006229773.3	Fam168a
NM_001108494.1	Fam168a
XM_017589377.1	Fam168a
XM_017589376.1	Fam168a
XM_017589187.1	Fchsd2
XM_008759720.2	Fchsd2
XM_017589186.1	Fchsd2
XM_008759721.2	Fchsd2
NM_001107539.1	Fchsd2
XM_017590195.1	Arap1
XM_006229897.2	Arap1
NM_001143847.1	Pde2a
NM_001270604.1	Pde2a
NM_031079.1	Pde2a
XM_008759796.1	Clpb
NM_022947.1	Clpb
XM_017589190.1	Lrtomt
XM_017589191.1	Lrtomt
XM_006229879.3	Rnf121
XM_006229878.3	Rnf121
NM_001107540.2	Rnf121
XM_006229892.3	Nup98
XM_017589772.1	Nup98
XM_006229895.2	Nup98
XM_006229894.3	Nup98
NM_031074.2	Nup98
NM_001108496.2	Stim1
XM_006229913.3	Hbb-b1
NM_198776.1	Hbb-b1
NM_001001274.1	Olr141
XR_001835923.1	LOC108349007
NM_013165.2	Cckbr
XM_006229940.3	Apbb1
XM_008759717.2	Apbb1
XM_006229941.3	Apbb1
XM_006229935.1	Apbb1
XM_006229938.3	Apbb1
XM_006229936.3	Apbb1
NM_080478.1	Apbb1
XM_008759816.2	Dnhd1
XM_008759815.2	Dnhd1
XR_590405.2	LOC103691201
XM_017590460.1	Nlrp14
XM_006229961.3	Syt9
NM_053324.1	Syt9
NM_001100582.1	Ppfibp2
XM_006229963.3	Olr240
XM_017588982.1	Olr244
NM_001000733.1	Olr268
NM_001277302.1	Eif3f
NM_001115045.3	Ric3
NM_001277069.1	Ric3
XM_017590201.1	Stk33
XM_017590200.1	Stk33
XM_017590198.1	Stk33
XM_008759823.2	Stk33
XM_017590199.1	Stk33
NM_001107547.1	St5
XM_006229979.3	St5
XM_017589205.1	St5
XM_006229977.3	St5
XM_006229976.3	St5
XM_008759738.2	St5
XM_003748970.4	Scube2
XM_006230006.3	Scube2
XM_006230005.3	Scube2
NM_001107546.2	Dennd5a
XM_017589204.1	Dennd5a
XM_006229994.1	Zfp143
NM_001012169.1	Zfp143
XM_006230050.3	rnf141
NM_001001800.1	rnf141
NM_001105210.1	Mrvi1
XM_008759728.2	Mrvi1
XM_008759729.2	Mrvi1
XM_006230047.3	Mrvi1
XM_017589197.1	Mrvi1
XR_001835930.1	LOC108349613
NM_001079884.1	Galnt18
XM_017588739.1	Dkk3
XM_006230009.3	Dkk3
NM_138519.2	Dkk3
XM_017589487.1	Mical2
XM_017589486.1	Mical2
XM_017589485.1	Mical2
XM_017589488.1	Mical2
XM_006230066.3	Mical2
XM_006230065.3	Mical2
XR_001835449.1	Mical2
XM_017589484.1	Mical2
XM_017589490.1	Mical2
XM_017589489.1	Mical2
XM_017589491.1	Mical2
NM_020656.2	Parva
XM_017589619.1	Parva
XM_006230058.2	Tead1
XM_006230056.2	Tead1
XM_006230054.2	Tead1
XM_006230057.2	Tead1
XM_006230055.2	Tead1
XM_006230053.2	Tead1
XM_006230052.2	Tead1
NM_001198589.1	Tead1
XM_006230059.2	Tead1
XM_008759768.1	Tead1
XM_008759767.2	Tead1
XM_017589068.1	Arntl
XM_006230030.3	Arntl
XM_017589065.1	Arntl
XM_017589067.1	Arntl
XM_006230029.3	Arntl
NM_024362.2	Arntl
XM_017589066.1	Arntl
XM_017589070.1	Arntl
XM_017589071.1	Arntl
XM_017589069.1	Arntl
XM_006230020.3	Far1
XM_006230017.3	Far1
XM_006230018.3	Far1
NM_001011933.1	Far1
XM_017589664.1	Spon1
NM_172067.1	Spon1
XR_001835941.1	LOC108349621
NM_017229.1	Pde3b
NM_001144861.1	Plekha7
XM_017588969.1	Sox6
NM_001024751.1	Sox6
XM_006230089.3	Sox6
XM_006230091.3	Sox6
XM_006230087.3	Sox6
XM_006230094.3	Sox6
XM_006230093.3	Sox6
XM_006230092.3	Sox6
XM_017588968.1	Sox6
XM_006230151.2	Xylt1
XM_008759828.2	Smg1
XM_008759675.1	Syt17
XM_017588772.1	Syt17
XM_006230104.1	Syt17
XM_006230102.3	Syt17
XM_006230101.3	Syt17
XM_017588771.1	Syt17
XM_017588770.1	Syt17
NM_138849.1	Syt17
NM_001191950.1	Tmc7
XM_006230122.3	LOC361635
NM_001017463.1	LOC361635
XM_017589391.1	LOC361635
XM_006230150.2	Iqck
XM_006230149.3	Iqck
XM_017590206.1	Iqck
NM_001024241.1	Gpr139
XM_017589392.1	Acsm5
XM_006230126.2	Acsm5
XM_006230123.1	Acsm5
XM_006230106.3	Acsm3
XM_006230105.2	Acsm3
NM_033231.1	Acsm3
XM_008759750.2	Dcun1d3
NM_001024886.1	Dcun1d3
XR_590436.1	LOC103691218
XM_017590527.1	Abca14
XM_017590526.1	Abca14
XM_017590528.1	Abca14
XM_017590525.1	Abca14
XM_008759838.2	Abca16
NM_001006970.1	Uqcrc2
XM_017588990.1	Vwa3a
XM_006230159.3	Vwa3a
NM_001079885.1	Vwa3a
NM_001198653.1	Vwa3a
XM_008759659.2	Mettl9
XM_008759658.1	Mettl9
XM_006230154.2	Mettl9
NM_001163164.1	Mettl9
XR_001835964.1	LOC108348719
NM_181370.2	Hs3st2
NM_001107548.1	Usp31
NM_001159493.1	Ears2
XM_017588799.1	Prkcb
NM_012713.3	Prkcb
NM_001172305.1	Prkcb
NM_080691.1	Cacng3
XM_008759749.2	Tnrc6a
XM_017589208.1	Tnrc6a
XM_008759747.2	Tnrc6a
XM_017589209.1	Tnrc6a
XM_017588818.1	Slc5a11
XM_017588816.1	Slc5a11
XM_006230186.3	Slc5a11
XM_017588817.1	Slc5a11
NM_001100482.2	Slc5a11
XR_001835967.1	LOC103691231
XR_001835968.1	LOC103691231
XR_001835981.1	LOC102549310
XR_001835983.1	LOC102549818
XR_001835989.1	LOC102549884
XR_590474.2	LOC102549884
XR_001835991.1	LOC108349638
XR_590475.2	LOC103691232
NM_001145762.2	LOC100271845
XM_006230293.3	Nsmce1
XM_006230292.3	Nsmce1
XM_006230291.3	Nsmce1
NM_001039611.1	Nsmce1
XM_017589211.1	Il21r
XM_006230261.3	Il21r
NM_001012469.1	Il21r
XM_017589395.1	LOC361646
XM_008759894.2	LOC361646
XM_017589398.1	LOC361646
XM_006230297.3	LOC361646
XM_008759923.2	Gsg1l
NM_001011935.2	Xpo6
XM_008759870.1	Xpo6
XM_017588642.1	Sbk1
NM_001007692.1	Nfatc2ip
XM_017589413.1	Atxn2l
XM_017589414.1	Atxn2l
XM_017589411.1	Atxn2l
XM_006230305.3	Atxn2l
XM_017589409.1	Atxn2l
XM_006230303.3	Atxn2l
XM_017589412.1	Atxn2l
XM_006230306.3	Atxn2l
XM_006230304.3	Atxn2l
XM_017589407.1	Atxn2l
XM_017589406.1	Atxn2l
XM_017589401.1	Atxn2l
XM_017589403.1	Atxn2l
XM_017589408.1	Atxn2l
XM_006230301.3	Atxn2l
XM_017589404.1	Atxn2l
NM_001130097.2	Atxn2l
XM_006230331.3	Taok2
XM_017589676.1	Taok2
XM_017589677.1	Taok2
XR_001835474.1	Taok2
XM_017589678.1	Taok2
XR_001835475.1	Taok2
XM_006230329.3	Taok2
XM_006230330.3	Taok2
XM_017589674.1	Taok2
XM_017589675.1	Taok2
XM_017589670.1	Taok2
XM_017589669.1	Taok2
XM_017589672.1	Taok2
XM_017589673.1	Taok2
NM_022702.1	Taok2
XM_017589686.1	Mvp
NM_022715.2	Mvp
NM_001271086.1	Spn
XM_008759858.2	Spn
XM_006230213.3	Spn
NM_138892.1	Dctpp1
XM_006230369.3	LOC102553866
XM_017590232.1	Srcap
XM_017590233.1	Srcap
XR_350748.3	LOC102556135
XM_017589660.1	Itgad
NM_031691.1	Itgad
XM_017589662.1	Itgad
XM_017589661.1	Itgad
XM_017589663.1	Itgad
NM_001039608.2	Mcmbp
XM_008759861.2	Fgfr2
NM_012712.1	Fgfr2
NM_001109892.1	Fgfr2
NM_001109893.1	Fgfr2
NM_001109894.1	Fgfr2
NM_001109895.1	Fgfr2
NM_001109896.1	Fgfr2
XM_006230393.3	Fgfr2
XM_006230389.3	Fgfr2
XM_006230390.3	Fgfr2
XM_006230392.3	Fgfr2
NM_001106300.1	Ate1
XM_006230415.3	Plekha1
XM_006230412.3	Plekha1
XM_006230409.3	Plekha1
XM_006230413.3	Plekha1
XM_017589426.1	Plekha1
XM_017589427.1	Plekha1
XM_008759909.2	Plekha1
NM_001079894.1	Plekha1
XM_008759908.2	Plekha1
XM_008759910.1	Plekha1
XM_008759948.2	LOC102556288
XM_008759867.2	Acadsb
XM_008759865.2	Acadsb
XM_008759866.2	Acadsb
NM_013084.2	Acadsb
NM_001191631.1	Plpp4
XM_017589220.1	Plpp4
XM_017590468.1	Dmbt1
XM_017590238.1	LOC100911413
NM_001106306.1	Cpxm2
XR_590515.2	LOC103691248
NM_001170476.1	Nkx1-2
XM_008759887.1	Fam53b
XM_008759888.1	Fam53b
XM_008759886.1	Fam53b
NM_001107556.1	Fam53b
NM_001106307.1	Fam175b
XM_006230445.3	Zranb1
XM_002728842.5	Zranb1
XM_008759960.2	Zranb1
NM_001108505.2	Bccip
XM_006230439.3	Fank1
NM_001008347.1	Fank1
XM_017590241.1	Adam12
XM_017590240.1	Adam12
NM_001143858.1	Dock1
XM_008759987.2	Dock1
XM_008759971.2	Ptpre
NM_001271366.1	Mki67
XM_006230453.2	Mki67
NM_012861.1	Mgmt
XM_006230465.3	Ebf3
XM_006230464.3	Ebf3
XM_006230463.3	Ebf3
XM_006230462.3	Ebf3
NM_001108506.1	Ebf3
XM_008759997.2	Ebf3
XM_008759999.2	Ebf3
XM_008759998.2	Ebf3
XM_017589433.1	Ebf3
XM_008760001.2	Ebf3
NM_001130077.1	Tcerg1l
XR_001836049.1	LOC108349665
XM_017589497.1	Jakmip3
XM_017589495.1	Jakmip3
XM_017589493.1	Jakmip3
XM_017589496.1	Jakmip3
XM_017589498.1	Jakmip3
XM_017589494.1	Jakmip3
NM_001163277.1	Jakmip3
NM_001113789.1	Lrrc27
XM_008760009.2	Lrrc27
NM_001143756.1	Lrrc27
XM_017590242.1	Adgra1
NM_001107560.2	Tubgcp2
XM_006230459.3	Tubgcp2
XM_006230458.1	Tubgcp2
XM_006230460.2	Tubgcp2
XM_006230457.2	Tubgcp2
XR_350830.3	LOC100910988
NM_001106311.1	Paox
XM_006230524.3	Paox
XM_017588998.1	Olr292
NM_031543.1	Cyp2e1
NM_001108925.2	Psmd13
XM_008760035.2	LOC100911881
XM_008760034.2	LOC100911881
XM_006230582.3	Deaf1
XM_008760014.2	Deaf1
XM_008760012.2	Deaf1
NM_031801.2	Deaf1
XM_006230583.3	Deaf1
XM_008760011.2	Deaf1
XM_008760013.2	Deaf1
XM_008760010.2	Ap2a2
NM_031008.2	Ap2a2
XM_008760003.2	Tollip
NM_001109668.1	Tollip
XM_017590267.1	LOC103690160
XM_008760042.2	LOC103690160
XM_008760044.2	LOC103690160
XM_008760041.2	LOC103690160
XM_006230617.3	LOC103690160
XM_006230612.3	LOC103690160
XM_017590264.1	LOC103690160
XM_017590266.1	LOC103690160
XM_017590265.1	LOC103690160
XM_017590263.1	LOC103690160
XM_017590262.1	LOC103690160
XR_001836060.1	LOC108349672
NR_027324.1	H19
XM_017589502.1	Trpm5
XM_017589501.1	Trpm5
XM_008760160.2	Trpm5
NM_001191896.1	Trpm5
NM_032073.1	Kcnq1
NM_001033757.1	Cdkn1c
NM_001033758.1	Cdkn1c
NM_182735.2	Cdkn1c
XM_008760078.2	Cdkn1c
XM_008760079.2	Cdkn1c
XM_008760076.2	Cdkn1c
XM_008760077.2	Cdkn1c
XM_006230713.3	Cars
NM_001106319.1	Cars
XM_017588717.1	Shank2
XM_017588716.1	Shank2
XM_017588719.1	Shank2
XM_017588718.1	Shank2
XM_017588727.1	Shank2
XM_017588724.1	Shank2
XM_017588726.1	Shank2
XM_017588723.1	Shank2
XM_008760068.2	Shank2
XM_017588721.1	Shank2
XM_017588725.1	Shank2
XM_017588722.1	Shank2
XM_017588720.1	Shank2
XM_017588715.1	Shank2
NM_201350.1	Shank2
NM_133441.1	Shank2
NM_133440.1	Shank2
NM_001004133.1	Shank2
NM_001106320.2	Ppfia1
XM_006230715.3	Ppfia1
XM_006230718.3	Ppfia1
XM_017589010.1	Ppfia1
XM_006230719.3	Ppfia1
XM_006230721.3	Ppfia1
XM_006230717.3	Ppfia1
XM_006230720.3	Ppfia1
XM_017589012.1	Ppfia1
XM_006230724.3	Ppfia1
XM_006230722.3	Ppfia1
XM_006230723.3	Ppfia1
NM_001177828.1	LOC100364769
NM_001107564.1	Ano1
XM_017589235.1	Ano1
XM_006230780.3	Ano1
XM_017589238.1	Ano1
XM_017589239.1	Ano1
XM_017589237.1	Ano1
XM_017589236.1	Ano1
XM_006230695.2	Cpt1a
XM_017588837.1	Cpt1a
NM_031559.2	Cpt1a
XM_017588838.1	Cpt1a
NM_001287134.1	Ppp6r3
XM_017589243.1	Ppp6r3
XM_017589244.1	Ppp6r3
XM_017589245.1	Ppp6r3
XM_017589246.1	Ppp6r3
XM_017589247.1	Ppp6r3
XM_008760130.2	Ppp6r3
XM_008760128.1	Ppp6r3
XM_008760129.1	Ppp6r3
XM_008760131.1	Ppp6r3
NM_001106321.2	Lrp5
XM_006230726.3	Lrp5
NM_001108512.1	Kmt5b
XM_008760150.2	Kmt5b
XM_008760151.2	Kmt5b
XM_017590279.1	Carns1
XM_017590278.1	Carns1
XM_017590280.1	Carns1
XM_003749031.4	Carns1
NM_001106323.1	Rhod
XM_006230691.3	Pc
NM_012744.2	Pc
XR_145784.4	RGD1563323
NM_001009605.1	Brms1
XM_003749041.3	Tmem151a
XM_006230657.3	Pacs1
NM_134406.1	Pacs1
XM_017589018.1	Efemp2
XM_006230742.2	Efemp2
XM_006230743.1	Efemp2
NM_001277346.1	Efemp2
NM_001005907.2	Efemp2
NM_001277341.1	Efemp2
XM_006230744.3	Efemp2
XM_006230749.3	Scyl1
NM_001011938.1	Scyl1
XR_001836073.1	LOC108349685
XR_001836072.1	LOC108349685
XM_006230899.2	Arl2
NM_031711.1	Arl2
XM_006230854.3	Rasgrp2
XM_006230857.2	Rasgrp2
XM_006230853.2	Rasgrp2
XM_006230855.3	Rasgrp2
NM_001082977.1	Rasgrp2
XM_008760063.2	Nrxn2
XM_008760062.2	Nrxn2
XM_017588670.1	Nrxn2
XM_017588667.1	Nrxn2
XM_017588669.1	Nrxn2
XM_017588668.1	Nrxn2
XM_017588665.1	Nrxn2
XM_017588664.1	Nrxn2
XM_017588662.1	Nrxn2
XM_008760060.2	Nrxn2
XM_008760059.2	Nrxn2
XM_008760061.2	Nrxn2
XM_008760058.2	Nrxn2
XM_008760057.2	Nrxn2
XM_017588666.1	Nrxn2
XM_017588663.1	Nrxn2
XM_017588661.1	Nrxn2
NM_053846.1	Nrxn2
XM_008760064.2	Nrxn2
NM_053610.1	Prdx5
XM_006230677.3	Macrod1
NM_139337.1	Macrod1
XM_006230884.3	Mark2
XM_006230885.3	Mark2
XM_017589639.1	Mark2
XM_006230887.3	Mark2
XM_017589640.1	Mark2
XM_006230879.2	Mark2
XM_006230883.3	Mark2
XM_006230881.3	Mark2
NM_021699.1	Mark2
NM_080909.3	Rtn3
NM_001009953.3	Rtn3
XM_006230649.3	Rtn3
XM_006230650.3	Rtn3
XM_017590294.1	Sirpb2
NM_134380.1	Ust5r
XM_008760213.2	Ust5r
NM_138908.2	Slc22a25
NM_019283.3	Slc3a2
XM_006231002.2	Lrrn4cl
NM_001109579.1	Lrrn4cl
XM_017588766.1	Ahnak
NM_145089.4	Asrgl1
XM_017590479.1	RGD1566289
XM_008760244.2	Fads2
NM_031344.2	Fads2
XR_001836079.1	LOC102552566
NM_173137.1	Fads3
XR_001836080.1	LOC102552972
XM_017590300.1	LOC108349691
NM_001014164.1	Cyb561a3
XM_017590303.1	Vps37c
XM_006231033.3	Vps37c
XM_006231034.3	Vps37c
NM_175577.3	Cd6
XM_008760219.2	Cd6
XM_006231021.3	Cd6
XM_008760218.2	Cd6
XM_017588836.1	Cd6
NM_001108519.1	Ms4a8
XM_017590305.1	LOC102557108
XM_017590306.1	LOC102557108
XM_017590409.1	LOC103690088
XM_006231100.3	Ms4a12
XM_017590310.1	Ms4a12
XM_017590311.1	Ms4a12
XM_008760272.2	Ms4a12
XM_017590312.1	Ms4a12
XM_008760282.2	Ms4a6c
XM_215145.9	Ms4a6b
NM_001001045.1	Olr354
XM_017588825.1	Tle4
NM_019141.2	Tle4
XM_006231129.3	Tle4
XM_006231128.3	Tle4
XM_008760286.2	Tle4
XR_001836083.1	LOC108349694
NM_031036.1	Gnaq
NM_001270958.1	Rorb
XR_001836086.1	LOC102554891
XR_001836094.1	LOC102554891
XR_001836087.1	LOC102554891
XR_590605.2	LOC102554891
XR_001836091.1	LOC102554891
XR_001836089.1	LOC102554891
XR_001836090.1	LOC102554891
XR_001836095.1	LOC102554891
XR_001836093.1	LOC102554891
XR_001836088.1	LOC102554891
XR_001836092.1	LOC102554891
XR_590606.2	LOC102554891
XM_008760294.2	Trpm6
XR_001836097.1	LOC108349696
XM_008760287.2	Ostf1
NM_148892.3	Ostf1
XM_008760288.2	Gna14
NM_001013151.1	Gna14
XM_017589265.1	Gna14
NM_001100975.2	Vps13a
XM_008760289.2	Vps13a
NM_053823.1	Pcsk5
XM_006231147.3	Gcnt1
XM_006231150.2	Gcnt1
XM_017589649.1	Gcnt1
